model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_correctdeepchem_pselfies_shared_deep_selfiesmlm_vw1_tw1_e16,dual_correctdeepchem_pselfies_shared,1.0,1.0,Nc,382,0.0964,0.0171,0.8327,0.0420,0.9555
