model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_correctdeepchem_pselfies_shared_deep_selfiesmlm_vw1_tw1_e4,dual_correctdeepchem_pselfies_shared,1.0,1.0,Egb,561,0.5212,0.0620,0.9270,0.0165,0.9837
