model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_correctdeepchem_pselfies_shared_deep_selfiesmlm_vw1_tw1_e4,dual_correctdeepchem_pselfies_shared,1.0,1.0,EPS,382,0.5252,0.0623,0.7735,0.0205,0.8783
