model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_deepchem_pselfies_shared_scratch_vw1_tw1_e5_dualinput,dual_deepchem_pselfies_shared,1.0,1.0,Ei,370,0.4260,0.0399,0.8097,0.0227,0.9162
