model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
trans_scratch_mlm_only_e2,transpolymer,0.0,0.0,Ei,370,0.4414,0.0443,0.7937,0.0408,0.9005
