model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_correctdeepchem_pselfies_shared_deep_selfiesmlm_bigsmilestrans_vw1_tw1_e2,dual_correctdeepchem_pselfies_shared,1.0,1.0,Egc,3380,0.4687,0.0175,0.9099,0.0067,0.9857
