model,backbone,view_weight,translation_weight,task,n_samples,test_rmse_mean,test_rmse_std,test_r2_mean,test_r2_std,train_r2_mean
dual_correctdeepchem_pselfies_shared_deep_selfiesmlm_bigsmilestrans_vw1_tw1_e2,dual_correctdeepchem_pselfies_shared,1.0,1.0,EPS,382,0.5386,0.0721,0.7602,0.0381,0.8886
